pair_id,kv_boundary,kv_scope,layer_id,kv_kind,episode_id,step_id,app,hit_type,pixel_changed_ratio,kv_metric,threshold,kv_changed_ratio,kv_token_count,visual_token_grid,processor_merge_size,alignment_method,visual_position_source,input_token_count,visual_token_position_count,text_token_position_count,page_tile_unchanged_ratio,changed_region_kv_mean,unchanged_region_kv_mean,error
pair_000026,prefill_past_key_values,text_tokens,0,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,0,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.3660477453580902,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.22712241726763108,0.03547685921365944,
pair_000026,prefill_past_key_values,text_tokens,0,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,1,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.3395225464190981,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.1775748379090253,0.027988273444050603,
pair_000026,prefill_past_key_values,text_tokens,1,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,1,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.3793103448275862,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.23807984239914837,0.042145132323395756,
pair_000026,prefill_past_key_values,text_tokens,1,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,2,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.36074270557029176,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.18205628675573013,0.030122731934483477,
pair_000026,prefill_past_key_values,text_tokens,2,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,2,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.4005305039787798,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.23827647461610682,0.042845479253429714,
pair_000026,prefill_past_key_values,text_tokens,2,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,3,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.40318302387267907,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.19480517155983867,0.03441869917138325,
pair_000026,prefill_past_key_values,text_tokens,3,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,3,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.47745358090185674,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.2733881596256705,0.0520882187709864,
pair_000026,prefill_past_key_values,text_tokens,3,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,4,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.40318302387267907,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.1912316083908081,0.03845862483839252,
pair_000026,prefill_past_key_values,text_tokens,4,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,4,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.47214854111405835,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.2603641064728008,0.05719963141850063,
pair_000026,prefill_past_key_values,text_tokens,4,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,5,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.4297082228116711,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.1907864230520585,0.048502091416117055,
pair_000026,prefill_past_key_values,text_tokens,5,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,5,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.4960212201591512,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.23070381494129405,0.06711187133288592,
pair_000026,prefill_past_key_values,text_tokens,5,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,6,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.47745358090185674,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.17362490822287166,0.05523352546525071,
pair_000026,prefill_past_key_values,text_tokens,6,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,6,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.53315649867374,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.22414061076500835,0.07156713189606069,
pair_000026,prefill_past_key_values,text_tokens,6,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,7,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.7055702917771883,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.18888086080551147,0.06301345873852165,
pair_000026,prefill_past_key_values,text_tokens,7,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,7,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8249336870026526,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.32440624342245217,0.11628556268903327,
pair_000026,prefill_past_key_values,text_tokens,7,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0022753128555176336,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,8,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8143236074270557,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.1968719450866475,0.08861847921293609,
pair_000026,prefill_past_key_values,text_tokens,8,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0022753128555176336,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,8,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8885941644562334,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.33488331647480235,0.15696108984182597,
pair_000026,prefill_past_key_values,text_tokens,8,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.004550625711035267,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,9,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8010610079575596,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.18616817979251638,0.09985882009083606,
pair_000026,prefill_past_key_values,text_tokens,9,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0034129692832764505,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,9,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8806366047745358,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.3450209130259121,0.18895650587693597,
pair_000026,prefill_past_key_values,text_tokens,9,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.005688282138794084,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,10,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8090185676392573,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.21008138796862433,0.13239307097721378,
pair_000026,prefill_past_key_values,text_tokens,10,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.0034129692832764505,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,10,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8355437665782494,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.3161872765597175,0.20414401073845065,
pair_000026,prefill_past_key_values,text_tokens,10,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.009101251422070534,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,11,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8408488063660478,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.17530191996518305,0.13191615648936947,
pair_000026,prefill_past_key_values,text_tokens,11,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.010238907849829351,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,11,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.9045092838196287,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.34720750766641956,0.2503022786132101,
pair_000026,prefill_past_key_values,text_tokens,11,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,12,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8010610079575596,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.19792125330251806,0.14576858004050075,
pair_000026,prefill_past_key_values,text_tokens,12,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,12,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8116710875331565,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.35068660799194784,0.25075993089564685,
pair_000026,prefill_past_key_values,text_tokens,12,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,13,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.7957559681697612,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.21168224075261285,0.15394716794567276,
pair_000026,prefill_past_key_values,text_tokens,13,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,13,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8169761273209549,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.3862299586043638,0.26056470467814896,
pair_000026,prefill_past_key_values,text_tokens,13,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,14,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.7957559681697612,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.2213937289574567,0.16289521810264698,
pair_000026,prefill_past_key_values,text_tokens,14,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,14,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8116710875331565,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.29220594728694244,0.19311298416932887,
pair_000026,prefill_past_key_values,text_tokens,14,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,15,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.8381962864721485,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.22454869396546306,0.17013750479450726,
pair_000026,prefill_past_key_values,text_tokens,15,key,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000026,prefill_past_key_values,visual_tokens,15,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.6445623342175066,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1256,377,879,0.9140625,0.09077182938070859,0.05937481030778357,
pair_000026,prefill_past_key_values,text_tokens,15,value,2264,13,,patch_candidate,0.0859375,cosine_distance,0.005,0.011376564277588168,879,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1256,377,879,0.9140625,,,
pair_000027,prefill_past_key_values,visual_tokens,0,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.3209549071618037,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.09023357702024055,0.028520406158857568,
pair_000027,prefill_past_key_values,text_tokens,0,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,0,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.35278514588859416,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.12393323219183719,0.041290846848210626,
pair_000027,prefill_past_key_values,text_tokens,0,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,1,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.32360742705570295,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.091601803447261,0.02863391731367555,
pair_000027,prefill_past_key_values,text_tokens,1,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,1,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.38461538461538464,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.12126425902048747,0.04538540576779565,
pair_000027,prefill_past_key_values,text_tokens,1,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,2,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.3395225464190981,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.09926122065746423,0.033089042402977165,
pair_000027,prefill_past_key_values,text_tokens,2,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,2,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.4005305039787798,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.11125868920123938,0.04697379279275273,
pair_000027,prefill_past_key_values,text_tokens,2,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,3,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.3819628647214854,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.08751848430344553,0.03661460931911025,
pair_000027,prefill_past_key_values,text_tokens,3,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,3,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.4562334217506631,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.09145254438573663,0.051513861778170564,
pair_000027,prefill_past_key_values,text_tokens,3,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,4,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.40583554376657827,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.07932900118105339,0.03818707029486811,
pair_000027,prefill_past_key_values,text_tokens,4,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,4,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.4535809018567639,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.12868943539532748,0.05760312946729882,
pair_000027,prefill_past_key_values,text_tokens,4,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,5,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.4403183023872679,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.0883497108112682,0.04944989449063013,
pair_000027,prefill_past_key_values,text_tokens,5,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,5,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.4960212201591512,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.13887183593981195,0.07115182938963868,
pair_000027,prefill_past_key_values,text_tokens,5,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,6,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.46153846153846156,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.09010692979350235,0.05953872758288716,
pair_000027,prefill_past_key_values,text_tokens,6,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,6,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.5119363395225465,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.11304175492488977,0.0784648991254873,
pair_000027,prefill_past_key_values,text_tokens,6,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,7,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.5278514588859416,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.07763388301386978,0.06750156279913215,
pair_000027,prefill_past_key_values,text_tokens,7,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,7,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.623342175066313,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.13909967559756656,0.12296930891136791,
pair_000027,prefill_past_key_values,text_tokens,7,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0011389521640091116,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,8,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.583554376657825,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.06585640437675244,0.08332540839910507,
pair_000027,prefill_past_key_values,text_tokens,8,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.002277904328018223,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,8,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.6923076923076923,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.13588354623678958,0.14638156443834305,
pair_000027,prefill_past_key_values,text_tokens,8,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.002277904328018223,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,9,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.5941644562334217,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.056692159537113075,0.0917896202137304,
pair_000027,prefill_past_key_values,text_tokens,9,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.0011389521640091116,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,9,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.6976127320954907,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.11872249661069928,0.17722681355337763,
pair_000027,prefill_past_key_values,text_tokens,9,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.002277904328018223,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,10,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.5994694960212201,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.06537377653699933,0.1268790877142618,
pair_000027,prefill_past_key_values,text_tokens,10,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.002277904328018223,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,10,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.6631299734748011,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.09851052002473311,0.20472118327783984,
pair_000027,prefill_past_key_values,text_tokens,10,value,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.003416856492027335,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
pair_000027,prefill_past_key_values,visual_tokens,11,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.6419098143236074,377,"[29, 13]",2,tile_mask_center_sample_to_merged_visual_token_grid,input_ids_image_token_id,1255,377,878,0.90625,0.053329895843159066,0.12556389805882476,
pair_000027,prefill_past_key_values,text_tokens,11,key,2264,14,,patch_candidate,0.09375,cosine_distance,0.005,0.002277904328018223,878,"[29, 13]",2,not_spatial_scope,input_ids_image_token_id,1255,377,878,0.90625,,,
